Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
União Direita Brasília - DF,@UniaoDireitaBsb,2019-11-18T19:13:55.000Z,True,"Foi só a esquerda sair do poder e os resultados na educação, cultura, segurança pública, infraestrutura, esportes começaram a aparecer novamente. E viva os novos tempos.",0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1196110476138205184/l5aIKXNa_bigger.jpg,https://x.com/UniaoDireitaBsb/status/1196506840487600128,tweet_id:1196506840487600128
Gaudencio Torquato,@GaudTorquato,2019-11-14T21:10:51.000Z,False,"O Brasil fica na lanterna no destino dos desembolsos do Novo Banco de Desenvolvimento (NBD), o banco do Brics, que aplica principalmente em infraestrutura. Esse desequilíbrio gerou uma cobrança pública do presidente Jair Bolsonaro durante a cúpula do bloco, em Brasília.",0,4,8,0,[],[],[],https://pbs.twimg.com/profile_images/251036680/080306_gaudenciotorquato51__A_TRIBUNA__bigger.JPG,https://x.com/GaudTorquato/status/1195086716211802120,tweet_id:1195086716211802120
joãoؘ,@hiraimodel,2019-11-01T22:05:00.000Z,False,"óleo nas praias do nordeste
filho falando da volta do AI-5 
universidades sem verba nenhuma
educação um lixo
saúde pública trágicainfraestrutura que parece a lua com tanta cratera

família bolsonaro em brasília:",0,2,2,0,[],[],[],https://pbs.twimg.com/profile_images/1421577863451615232/1n5lEFNz_bigger.jpg,https://x.com/hiraimodel/status/1190389301395234818,tweet_id:1190389301395234818
Agência Brasília,@AgenciaBrasilia,2019-07-05T14:47:17.000Z,False,A primeira reunião do Comitê Interno de Governança Pública da Secretaria de Obras e Infraestrutura (SODF) aconteceu ontem (4) e contou com o apoio da Casa Civil por meio da Secretaria Executiva de Governança e Compliance.https://bit.ly/2L4rSTJ,1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1587505169117347840/sjjvwZ7v_bigger.jpg,https://x.com/AgenciaBrasilia/status/1147154991758610432,tweet_id:1147154991758610432
Tarces Barbosa Pereira,@TarcesP,2019-06-27T07:44:43.000Z,False,"As vezes realmente dá vontade de desistir desse país.
Não é fácil, trabalhar para o estado, ganhando miséria ,e ver uma dessas.
Saúde , segurança pública, infraestrutura, educação,todos servidores ganhando pouco ,e alguns ,muito .#DomingoNasRuas , pq a próxima, só em Brasília ",0,1,5,0,['#DomingoNasRuas'],[],['\\U0001f4aa'],https://pbs.twimg.com/profile_images/1580990772303826946/zJjtakEm_bigger.jpg,https://x.com/TarcesP/status/1144149545842069504,tweet_id:1144149545842069504
Abdib,@AbdibOficial,2019-05-13T13:28:58.000Z,False,"Na semana que antecede o Abdib Fórum 2019 – Estratégia para a Retomada da Infraestrutura, que será realizado em Brasília nos dias 21 e 22 de maio, haverá reunião especial do Comitê de Iluminação Pública.",1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/895342967392800780/uq1x7dnj_bigger.jpg,https://x.com/AbdibOficial/status/1127928726010900486,tweet_id:1127928726010900486
CBN Brasília,@cbnbrasilia,2019-05-03T12:53:21.000Z,False,"A forte chuva que atingiu o DF ontem causou estragos no DF e principalmente na infraestrutura de Vicente Pires. Há cerca de um mês, Ibaneis Rocha estudava a possibilidade de decretar estado de calamidade pública na região. Você acha que esta seria a melhor solução?",5,4,1,0,[],[],[],https://pbs.twimg.com/profile_images/1575545574132224004/A3X0jBrY_bigger.jpg,https://x.com/cbnbrasilia/status/1124295883875586048,tweet_id:1124295883875586048
Governo do Distrito Federal - GDF,@Gov_DF,2019-04-10T21:49:08.000Z,True,"#100diasGDF #SOSDF #INFRAESTRUTURA  |  Modernização da iluminação pública, com 1.989 lâmpadas LED instaladas em Brasília, Vila Planalto, Candangolândia, Taguatinga Sul, Núcleo Bandeirante e Ceilândia.",1,0,3,0,"['#100diasGDF', '#SOSDF', '#INFRAESTRUTURA']",[],['\\u2714'],https://pbs.twimg.com/profile_images/1584608629847691285/iHN3l6u4_bigger.jpg,https://x.com/Gov_DF/status/1116095797815328772,tweet_id:1116095797815328772
Pulg@_lok!nh4,Pulg@_lok!nh4,2019-03-06T01:52:22.000Z,False,"Vc acha que o presidente tá lá em  Brasília preocupado com saúde pública,investimento em educação, melhorar a infraestrutura e os meios de transporte do país mas não ele tá no twitter fazendo à sensacionalista. https://x.com/jairbolsonaro//jairbolsonaro/status/1103069837876711425…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1607578679353163776/IqeEP88C_bigger.jpg,https://x.com/Stefany_cht/status/1103111044191477760,tweet_id:1103111044191477760
CBN Brasília,@cbnbrasilia,2019-02-07T15:01:31.000Z,False,"|ASSIM É BRASÍLIA|
Planejamento deve ser a essência da gestão pública. Seja na manutenção da infraestrutura ou na implantação de novos assentamentos, nada deve ser feito ao sabor do vento.
Com Romina Faur Capparelli https://cbn.globoradio.globo.com/media/audio/244362/planejamento-deve-ser-essencia-da-gestao-publica.htm…",1,0,8,0,[],[],[],https://pbs.twimg.com/profile_images/1575545574132224004/A3X0jBrY_bigger.jpg,https://x.com/cbnbrasilia/status/1093525168868245505,tweet_id:1093525168868245505
